Jakarta floods easily during the rainy season.,Jakarta is easily flooded during the rainy season.,YES
The Dutch who ruled Indonesia until 1949 called the city of Jakarta Batavia.,Formerly ( until 1949 ) Batavia Jakarta is largest city and capital of Indonesia.,UNKNOWN
On Feb. 1 1945 the Polish government made Warsaw its capital and an office for urban reconstruction was set up.,Warsaw remained Poland's capital after the war.,UNKNOWN
Jews were confined to the Jewish part of town called a ghetto and many people there starved to death.,Disease starvation and overcrowding caused thousands to perish before deportations to the Nazi death camps especially to Treblinka began in late 1941.,UNKNOWN
In 1596 the Polish king decided to move the capital from Krakow to Warsaw making Warsaw the most important city in Poland.,In 1611 the king and his court finally moved from Krakow ( Cracow ) to Warsaw making it the capital of the Polish state.,NO
Saint John's Cathedral is the oldest church in Warsaw.,In the Old Town the Gothic St . John's Cathedral and the red-brick fortifications known as the Barbican remain from the medieval period.,UNKNOWN
There are many Baroque churches of the Counter-Reformation period including the Jesuit Church next to the cathedral and the Church of the Holy Cross which contains Chopin's heart.,Sigismund made Warsaw the capital of Poland in 1611.,UNKNOWN
This became Aquincum when the Romans established a military camp and civilian town there at the end of the 1st century AD.,One of the first organized settlements on the site though was the Roman fortress of Aquincum.,UNKNOWN
Budapest is Europe's largest spa town; there are more than 100 hot springs that spout from Buda's limestone bedrock.,There are numerous underground hot springs that contain radium and other minerals and since Roman times bathers have sought them out for their supposed healing properties.,UNKNOWN
To the south of Castle Hill rises the higher Gellert Hill ( 771 feet ) a steep limestone escarpment overlooking the Danube which provides a panoramic view of the whole city.,To the south is Gellert Hill which features the 19th-century Citadel.,UNKNOWN
Budapest consists of two parts Buda and Pest which are situated on opposite sides of the river and connected by a series of bridges.,Pest is on the opposite east bank.,UNKNOWN
Budapest consists of two parts Buda and Pest which are situated on opposite sides of the river and connected by a series of bridges.,Buda is located on the west bank of the Danube.,UNKNOWN
Budapest consists of two parts Buda and Pest which are situated on opposite sides of the river and connected by a series of bridges.,Budapest consists of two principal parts that were merged in 1873.,UNKNOWN
There can be no doubt that the Administration already is weary of Aristide a populist Roman Catholic priest who in December 1990 won an overwhelming victory in Haiti's only democratic presidential election,Aristide became president of Haiti in 1990.,YES
Evans Paul the pro-Aristide mayor of Port-au-Prince said he had been told that the money will go to American lobbyists politicians and journalists to campaign against the return of Aristide Haiti's first democratically elected president,Aristide is the mayor of Port-au-Prince,NO
Cedras Biamby and Francois also led the 1991 coup that drove Aristide Haiti's first democratically elected president from office,Aristide seized power in 1991.,NO
U.S. officials said they hope to install Aristide presidential palace in Port-au-Prince about 10 days after U.S. troops land in Haiti a schedule that an Aristide aide said is acceptable to the ousted president,Port-au-Prince is in Haiti.,YES
The U.S. handed power on June 30 to Iraq's interim government chosen by the United Nations and Paul Bremer former governor of Iraq.,Transfer of power in Iraq on June 30.,YES
The U.S. handed power on June 30 to Iraq's interim government chosen by the United Nations and Paul Bremer former governor of Iraq.,The United Nations officialy transferred power to Iraq.,NO
Iraq became a sovereign country Monday morning but only a dozen officials were present at the transfer of power ceremony in the heavily guarded Green Zone of Baghdad. Bremer handed over legal documents that were accepted by Iraq's interim Prime Minister Iyad Allawi.,The transfer of power took place in Baghdad.,YES
Guerrillas killed a peasant in the city of Flores.,Guerrillas killed a civilian,YES
Metropolitan police personnel specializing in explosives defused the rockets. Some 100 people were working inside the plant.,100 people were injured,NO
The extraditables today claimed responsibility for the murder of Antioquia police commander colonel Waldemar Franklin Quintero which occurred this morning in Medellin.,police officer killed,YES
Leftist guerrillas early Tuesday attacked a residential neighborhood in northern San Salvador where many government and military leaders have their homes.,Guerrillas attacked government buildings.,UNKNOWN
Movil Access a Grupo Salinas company announced today that Gustavo Guzman will appoint Jose Luis Riera as company CFO of Grupo Iusacell.,Movil Access appoints Gustavo Guzman as CFO.,NO
Movil Access a Grupo Salinas company announced today that Gustavo Guzman will appoint Jose Luis Riera as company CFO of Grupo Iusacell.,Movil Access appoints Jose Luis Riera as CFO.,NO
QNX Software Systems Ltd. a leading provider of real-time software and services to the embedded computing market is pleased to announce the appointment of Mr. Sachin Lawande to the position of vice president engineering services.,Sachin Lawande Named VP of Engineering Services at QNX,YES
Stefano Falconi director of finance at the Massachusetts Institute of Technology (MIT) has joined Carnegie Mellon as its vice president for administration and chief financial officer. Falconi succeeds Jeff Bolton who left the university last July to become chief financial officer at the Mayo Foundation in Rochester Minn.,The Massachusetts Institute of Technology (MIT) appoints Stefano Falconi as chief financial officer.,NO
Brent Frei the co-founder of midmarket CRM vendor Onyx Software Corp. plans to step down as chief executive and chairman.,Brent Frei quits ceo position.,YES
Mark Allen the company's president and chief operating officer will become the new CEO.,Mark Allen is appointed as chief operating officer.,NO
C&D Technologies announced that it has closed the acquisition of Datel Inc.,C&D Technologies acquired Datel Inc.,YES
C&D Technologies announced that it has closed the acquisition of Datel Inc.,Datel acquired C&D Technologies,NO
Ssangyong Motor was taken over by creditors after it collapsed under heavy debts during the 1997-98 Asian financial crisis.,Asian financial crisis takes over Ssangyong Motor,UNKNOWN
The American Defense Department reported today that the bombing runs against Iraq are being especially carried out via cruise missiles launched from American aircraft carriers and B52 bombers.,The Pentagon reported today that the bombing runs against Iraq are being especially carried out via cruise missiles launched from American aircrafts.,YES
The American State Department announced that Russia recalled her ambassador to the United States for consultation due to the bombing operations on Iraq.,An official source in the American Ministry of Foreign Affairs announced that Russia called the United States for consultation because of the bombings on Iraq .,UNKNOWN
